bydel,barnehage,spot_litenavdeling,spot_storavdeling,barnehage_url,address,latitude,longitude,match_score,matched_official_name,name_match_score,barnehagefakta_url
Vestre Aker,Norlandia Skistua barnehage,16,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/norlandia-skistua-barnehage/,"Holmenkollveien 202, 0791 Oslo",59.977625,10.67999,1.0,Norlandia Skistua barnehage,1.0000,https://barnehagefakta.no/barnehage/976706536/norlandia-skistua-barnehage
Vestre Aker,Norlandia Tomms Hytter friluftsbarnehage,0,20,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/norlandia-tomms-hytter-as/,"Tryvannsveien 59, 0791 Oslo",59.984360866268,10.672453725127,0.69,Norlandia Tomms hytter AS,0.7162,https://barnehagefakta.no/barnehage/980447588/norlandia-tomms-hytter-en-friluftsbarnehage
Vestre Aker,Norlandia Voksentoppen ski- og friluftsbarnehage,22,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/norlandia-voksentoppen-ski-og-friluftsbarnehage/,"Ullveien 10, 0791 Oslo",59.977415,10.665139,1.0,Norlandia Voksentoppen ski- og friluftsbarnehage,1.0000,https://barnehagefakta.no/barnehage/919501723/norlandia-voksentoppen-ski-og-friluftsbarnehage
Vestre Aker,Orebakken barnehage,9,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/orebakken-barnehage/,"Landingsveien 108, 0767 Oslo",59.951986179532,10.651573008798,1.0,Orebakken barnehage,1.0000,https://barnehagefakta.no/barnehage/875316532/orebakken-barnehage
Vestre Aker,Rishaven Menighetsbarnehage,2,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/rishaven-barnehage/,"Risbakken 1, 0374 Oslo",59.948280021522,10.702899016225,1.0,Rishaven menighetsbarnehage,1.0000,https://barnehagefakta.no/barnehage/874703362/rishaven-menighetsbarnehage
Vestre Aker,Røa Menighets Barnehage,18,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/roa-menighets-barnehage/,"Nordengveien 9, 0755 OSLO",59.949926351728,10.643697975039,1.0,Røa Menighets Barnehage,1.0000,https://barnehagefakta.no/barnehage/974703386/roa-menighetsbarnehage
Vestre Aker,Røahagan familiebarnehage,0,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/roahagan-familiebarnehage/,"Røahagan 23, 0754 OSLO",59.950016373055,10.648216283875,1.0,Røahagan familiebarnehage,1.0000,https://barnehagefakta.no/barnehage/991399364/roahagan-familiebarnehage-as
Vestre Aker,Rønningen Kanvas barnehage,12,15,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/ronningen-kanvas-barnehage/,"Øvre Myrhaugen 17, 0752 OSLO",59.937746289832,10.644761431016,1.0,Rønningen Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/975316556/ronningen-kanvas-barnehage
Vestre Aker,Solsikken Montessoribarnehagen Knerten AS,5,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/montessoribarnehagen-solsikken-knerten/,"Røatoppen 15, 0756 OSLO",59.953901385728,10.635534030184,0.7233,Montessoribarnehagen Solsikken Knerten,0.6524,https://barnehagefakta.no/barnehage/981175379/montessoribarnehagen-solsikken-knerten
Vestre Aker,Solsikken Montessoribarnehagen Låven AS,3,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/montessoribarnehagen-solsikken-laven/,"Grimelundshaugen 12, 0374 OSLO",59.94279,10.693932,0.7132,Montessoribarnehagen Solsikken Låven,0.6438,https://barnehagefakta.no/barnehage/974683989/montessoribarnehagen-solsikken-laven
Vestre Aker,Solsikken Montessoribarnehagen Solkroken As,8,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/montessoribarnehagen-solsikken-solkroken/,"Melumveien 68D, 0760 OSLO",59.947722421032,10.637700307127,0.7324,Montessoribarnehagen Solsikken Solkroken,0.6601,https://barnehagefakta.no/barnehage/996396169/montessoribarnehagen-solsikken-solkroken
Vestre Aker,Svenstuen Barnehave,6,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/svenstuen-barnehage/,"Frognerseterveien 66C, 0776 OSLO",59.956710744512,10.687733040512,1.0,Svenstuen barnehage,1.0000,https://barnehagefakta.no/barnehage/973457322/svenstuen-barnehave
Vestre Aker,Tomm Murstad Friluftsbarnehage,6,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tomm-murstad-friluftsbarnehage-as/,"Øvreseterveien 30, 0791 Oslo",59.981667235079,10.666928622386,0.97,Tomm Murstad Friluftsbarnehage AS,0.8863,https://barnehagefakta.no/barnehage/911737337/tomm-murstad-friluftsbarnehage-as
Vestre Aker,Tommlekollen Friluftsbarnehage,0,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tommlekollen-friluftsbarnehage/,"Lillevansveien 87, 0788 Oslo",59.981435,10.653182,1.0,Tommlekollen friluftsbarnehage,1.0000,https://barnehagefakta.no/barnehage/998650097/tommlekollen-friluftsbarnehage-as
Vestre Aker,Turi Sletners Barnehave,7,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/turi-sletners-barnehave/,"Lillevannsveien 82, 0788 Oslo",59.979798,10.652286,1.0,Turi Sletners barnehave,1.0000,https://barnehagefakta.no/barnehage/972235970/turi-sletners-barnehave-as
Vestre Aker,Ulvestua barnehage,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/ulvestua-barnehage/,"Zinoberveien 479, 0758 OSLO",60.017747008772,10.612977252116,1.0,Ulvestua barnehage,1.0000,https://barnehagefakta.no/barnehage/973798103/ulvestua-barnehage-sa
Vestre Aker,Vestjordet barnehage,8,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/vestjordet-barnehage/,"Hovseterveien 50c, 0768 OSLO",59.949576627187,10.649626830826,1.0,Vestjordet barnehage,1.0000,https://barnehagefakta.no/barnehage/975298329/vestjordet-barnehage
Vestre Aker,Villa Borgen barnehage,9,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/villa-borgen-barnehage/,"Borgenveien 14, 0370 OSLO",59.935779,10.698742,1.0,Villa Borgen barnehage,1.0000,https://barnehagefakta.no/barnehage/976706528/villa-borgen-barnehage
Vestre Aker,Villa Utsikten Idretts barnehage,5,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/villa-utsikten-frilufts-og-idrettsbarnehage/,"Binneveien 4, 0774 OSLO",59.950162579056,10.682171742117,1.0,Villa Utsikten Frilufts- og Idrettsbarnehage,0.6547,https://barnehagefakta.no/barnehage/971929758/villa-utsikten-frilufts-og-idrettsbarnehage-as
Østensjø,Abildsø Menighetsbarnehage AS,3,9,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/abildso-menighetsbarnehage/,"Langerudhaugen 1, 1187 OSLO",59.879794309687,10.827130739384,0.97,Abildsø menighetsbarnehage,0.8533,https://barnehagefakta.no/barnehage/817088252/abildso-menighetsbarnehage-as
Østensjø,Bakkehavn barnehage,9,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/bakkehavn-barnehage/,"Løvsetdalen 16, 1188 OSLO",59.873456215805,10.832088707206,1.0,Bakkehavn barnehage,1.0000,https://barnehagefakta.no/barnehage/975290867/bakkehavn-barnehage
Østensjø,Bogerud gård barnehage,28,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/bogerud-gard-barnehage/,"General ruges vei 67, 0692 OSLO",59.877394740395,10.840011425004,1.0,Bogerud gård barnehage,1.0000,https://barnehagefakta.no/barnehage/975291308/bogerud-gard-barnehage
Østensjø,Bøler menighets barnehage,4,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/boler-menighets-barnehage/,"General Ruges vei 51, 0691 OSLO",59.882734517378,10.840451380713,0.7242,Bøler menighetsbarnehage,0.7263,https://barnehagefakta.no/barnehage/975314456/boler-menighets-barnehage
Østensjø,Bøler sentrum barnehage,2,11,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/boler-sentrum-barnehage/,"Bølerlia 4, 0691 OSLO",59.882525080822,10.845150227009,1.0,Bøler sentrum barnehage,1.0000,https://barnehagefakta.no/barnehage/975291332/boler-sentrum-barnehage
Østensjø,Christinedal Kunst- og kulturbarnehage,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/christinedal-kunst-og-kulturbarnehage/,"Harry Fetts vei 10, 0667 OSLO",59.903043799267,10.82483190807,1.0,Christinedal kunst- og kulturbarnehage,1.0000,https://barnehagefakta.no/barnehage/992173629/christinedal-kunst-og-kulturbarnehage
Østensjø,Eftasåsen,14,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/eftasasen-barnehage/,"Østmarkveien 26, 0687 OSLO",59.892649,10.850456,0.97,Eftasåsen barnehage,0.5286,https://barnehagefakta.no/barnehage/979590598/eftasasen-barnehage
Østensjø,Fuglemyra barnehage,17,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/fuglemyra-barnehage/,"Oppsaltoppen 25, 0687 OSLO",59.899066683627,10.847909328555,1.0,Fuglemyra barnehage,1.0000,https://barnehagefakta.no/barnehage/875291602/fuglemyra-barnehage
Østensjø,Gartnerboligen barnehage,10,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/gartnerboligen-barnehage/,"Johan Scharffenbergs vei 91-93, 0694 Oslo",59.865466,10.839306,1.0,Gartnerboligen barnehage,1.0000,https://barnehagefakta.no/barnehage/975316688/gartnerboligen-barnehage
Østensjø,Godlia barnehage,4,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/godlia-barnehage/,"Solbergliveien 14, 0671 Oslo",59.908599434328,10.83869257854,1.0,Godlia barnehage,1.0000,https://barnehagefakta.no/barnehage/973472496/godlia-barnehage
Østensjø,Goliaskogen barnehage,14,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/goliaskogen-barnehage/,"Vetlandsveien 17, 0671 Oslo",59.910309570354,10.84697828297,1.0,Goliaskogen barnehage,1.0000,https://barnehagefakta.no/barnehage/988997609/goliaskogen-barnehage
Østensjø,Gårdstunet barnehage,6,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/gardstunet-barnehage/,"Plogveien 31 B, 0679 Oslo",59.89576869261,10.81311689749,1.0,Gårdstunet barnehage,1.0000,https://barnehagefakta.no/barnehage/974322889/gardstunet-barnehage
Østensjø,Hakkebakkeskogen Familiebarnehage Fyrstikkbakken,3,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hakkebakkeskogen-familiebarnehage-fyrstikkbakken/,"Fyrstikkbakken 22, 0667 Oslo",59.910585376686,10.827642401869,1.0,Hakkebakkeskogen familiebarnehage (Fyrstikkbakken),1.0000,https://barnehagefakta.no/barnehage/991734295/hakkebakkeskogen-fyrstikkbakken
Østensjø,Holtet barnehage,16,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/holtet-barnehage/,"Olav Nygards veg 65, 0688 Oslo",59.884894881639,10.854842561082,1.0,Holtet barnehage,1.0000,https://barnehagefakta.no/barnehage/988997110/holtet-barnehage
Østensjø,Husmannsplassen barnehage,20,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/husmannsplassen-barnehage/,"Manglebergveien 9, 0678 Oslo",59.900453929547,10.809165368394,1.0,Husmannsplassen barnehage,1.0000,https://barnehagefakta.no/barnehage/894754672/husmannsplassen-barnehage
Østensjø,Knærten as,3,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/knarten-familiebarnehage/,"Fugleliveien 19 c, 0667 OSLO",59.901625720744,10.826702991049,1.0,Knærten familiebarnehage,0.4222,https://barnehagefakta.no/barnehage/994708457/knarten-fus-friluftsbarnehage-as
Østensjø,Lille Langerud barnehage,0,15,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lille-langerud-barnehage/,"Langerudhaugen 10, 1187 OSLO",59.878670387198,10.829159539529,1.0,Lille Langerud barnehage,1.0000,https://barnehagefakta.no/barnehage/975290875/lille-langerud-barnehage
Østensjø,Lopperud barnehage,15,8,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lopperud-barnehage/,"Paal Bergs vei 165, 1188 OSLO",59.873442336928,10.833731494091,1.0,Lopperud barnehage,1.0000,https://barnehagefakta.no/barnehage/991088393/lopperud-barnehage
Østensjø,Lykketrollet barnehage,5,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lykketrollet-barnehage/,"Dalbakkveien 39, 0682 OSLO",59.904388238397,10.830216428211,1.0,Lykketrollet barnehage,1.0000,https://barnehagefakta.no/barnehage/926316818/lykketrollet-barnehage-as
Østensjø,Lykketrollet familiebarnehage Bogerudveien 25,1,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lykketrollet-familiebarnehage-bogerudveien-25/,"Bogerudveien 25, 0692 OSLO",59.876813989567,10.837990780999,1.0,Lykketrollet familiebarnehage (Bogerudveien 25),1.0000,https://barnehagefakta.no/barnehage/917020345/lykketrollet-familiebarnehage-avdeling-bogerudveien-25-as
Østensjø,Lykketrollet familiebarnehage Bogerudveien 27,1,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lykketrollet-familiebarnehage-bogerudveien-27/,"Bogerudveien 27, 0692 OSLO",59.876713024612,10.838146004609,1.0,Lykketrollet familiebarnehage (Bogerudveien 27),1.0000,https://barnehagefakta.no/barnehage/893472622/lykketrollet-familiebarnehage-avdeling-bogerudveien-27-as
Østensjø,Lykketrollet familiebarnehage Dalbakkveien,3,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lykketrollet-familiebarnehage-dalbakkveien-14/,"Dalbakkveien 14, 0682 OSLO",59.903977395276,10.835862119881,0.8901,Lykketrollet familiebarnehage (Dalbakkveien 14),0.8935,https://barnehagefakta.no/barnehage/991626557/lykketrollet-familiebarnehage-avdeling-dalbakkveien-as
Østensjø,Lykketrollet familiebarnehage Stordamveien,1,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lykketrollet-familiebarnehage-stordamveien/,"Stordamveien 34c, 0671 OSLO",59.911264277458,10.845314359509,1.0,Lykketrollet familiebarnehage (Stordamveien),1.0000,https://barnehagefakta.no/barnehage/999297404/lykketrollet-familiebarnehage-avdeling-stordamveien-as
Østensjø,Lykketrollet familiebarnehage Ulsrudveien,1,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lykketrollet-familiebarnehage-ulsrudveien/,"Ulsrudveien 38, 0690 OSLO",59.889287184464,10.847795116619,1.0,Lykketrollet familiebarnehage (Ulsrudveien),1.0000,https://barnehagefakta.no/barnehage/991740627/lykketrollet-familiebarnehage-avdeling-ulsrudveien-as
Østensjø,Læringsverkstedet Østmarka Idrettsbarnehage,25,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/ostmarka-idrettsbarnehage-as/,"Hellerudveien 86, 0687 Oslo",59.899877154525,10.853514719791,1.0,Østmarka Idrettsbarnehage AS,0.5569,https://barnehagefakta.no/barnehage/894934182/laringsverkstedet-ostmarka-idrettsbarnehage
Østensjø,Mangelberget barnehage,6,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/mangelberget-barnehage/,"Plogveien 24 A, 0681 OSLO",59.89458135751,10.823009092214,1.0,Mangelberget barnehage,1.0000,https://barnehagefakta.no/barnehage/973486055/mangelberget-barnehage
Østensjø,Manglerud Barnehage,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/manglerud-barnehage/,"Magnefaret 13B, 0678 OSLO",59.901207309057,10.804920643385,1.0,Manglerud barnehage,1.0000,https://barnehagefakta.no/barnehage/975291537/manglerud-barnehage
Østensjø,Mikaelgården steinerbarnehage,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/mikaelgarden-steinerbarnehage/,"Bølerlia 3B, 0691 OSLO",59.882638505319,10.843335595621,1.0,Mikaelgården steinerbarnehage,1.0000,https://barnehagefakta.no/barnehage/998400597/mikaelgarden-steinerbarnehage
Østensjø,Myrvoll,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/myrvoll-barnehage/,"Tor Jonssons veg 7, 0688 OSLO",59.88478832366,10.851882566353,0.97,Myrvoll barnehage,0.4958,https://barnehagefakta.no/barnehage/875298062/myrvoll-barnehage
Østensjø,Nordre Skøyen barnehage,2,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/nordre-skoyen-barnehage/,"Peter Aas vei 17, 0667 Oslo",59.907587134605,10.827777510117,1.0,Nordre Skøyen barnehage,1.0000,https://barnehagefakta.no/barnehage/973281216/nordre-skoyen-barnehage-sa
Østensjø,Nøklevann,12,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/noklevann-naturbarnehage/,"Bølerlia 73c, 0691 Oslo",59.877882671584,10.846087256287,0.5295,Nøklevann naturbarnehage,0.4750,https://barnehagefakta.no/barnehage/875316672/noklevann-barnehage
Østensjø,Oppsal samfunnshus bhg,13,8,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/oppsal-samfunnshus-barnehage/,"Vetlandsveien 99/101, 0685 Oslo",59.894173455137,10.84200660324,1.0,Oppsal samfunnshus barnehage,1.0000,https://barnehagefakta.no/barnehage/975298086/oppsal-samfunnshus-barnehage
Østensjø,Oppsal Torg barnehage,10,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/oppsal-torg-barnehage/,"Haakon Tvetersvei 88, 0686 Oslo",59.894430639484,10.84070289761,1.0,Oppsal Torg barnehage,1.0000,https://barnehagefakta.no/barnehage/992668164/oppsal-torg-barnehage
Østensjø,Oppsaltunet barnehage,22,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/oppsaltunet-barnehage/,"Oppsalveien 19-21, 0686 Oslo",59.891911588447,10.838038322107,1.0,Oppsaltunet barnehage,1.0000,https://barnehagefakta.no/barnehage/875316702/oppsaltunet-barnehage
Østensjø,Rustad gård barnehage,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/rustad-gard-barnehage/,"Rustadgrenda 28, 0693 OSLO",59.871950239266,10.846029010188,1.0,Rustad gård barnehage,1.0000,https://barnehagefakta.no/barnehage/988997218/rustad-gard-barnehage
Østensjø,Rustadsaga barnehsge,10,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/rustadsaga-barnehage/,"General Ruges vei 94, 0694 OSLO",59.871883457985,10.849508771579,0.7342,Rustadsaga barnehage,0.7392,https://barnehagefakta.no/barnehage/979204965/rustadsaga-barnehage-sa
Østensjø,Rønningjordet,30,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/ronningjordet-barnehage/,"Oppsal Terrasse 61, 0686 OSLO",59.894067235,10.836489615898,0.97,Rønningjordet barnehage,0.6722,https://barnehagefakta.no/barnehage/975298094/ronningjordet-barnehage
Østensjø,Skullerudhøgda,9,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/skullerudhogda-foreldrebarnehage/,"Skullerudveien 61, 1188 OSLO",59.867739453473,10.837561356388,0.97,Skullerudhøgda barnehage,0.6803,https://barnehagefakta.no/barnehage/974379422/skullerudhogda-barnehage
Østensjø,Solfridbakken,14,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/solfridbakken-barnehage/,"Traktorveien 30, 0678 OSLO",59.900479769473,10.812122188406,0.97,Solfridbakken barnehage,0.6722,https://barnehagefakta.no/barnehage/979590423/solfridbakken-barnehage
Østensjø,Storgården,26,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/storgarden-barnehage/,"Byggveien 9, 0680 Oslo",59.895309001916,10.808660302851,0.97,Storgården barnehage,0.5417,https://barnehagefakta.no/barnehage/975291758/storgarden-barnehage
Østensjø,Tallberget barnehage,11,12,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tallberget-barnehage/,"Plogveien 24B, 0681 Oslo",59.894207342103,10.824593841509,1.0,Tallberget barnehage,1.0000,https://barnehagefakta.no/barnehage/892022682/tallberget-barnehage
Østensjø,Treskeveien barnehage,21,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/treskeveien-barnehage/,"Treskeveien 2, 0681 Oslo",59.894392258352,10.818494009586,1.0,Treskeveien barnehage,1.0000,https://barnehagefakta.no/barnehage/975322122/treskeveien-barnehage
Østensjø,Trollungenefamiliebarnehage as,3,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/trollungene-familiebarnehage/,"Hellerudveien 140, 0687 Oslo",59.892976,10.857094,1.0,Trollungene familiebarnehage,0.5121,https://barnehagefakta.no/barnehage/977106265/trollungene-familiebarnehage-as
Østensjø,Tveteråsen barnehage,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tveterasen-barnehage/,"Olav Nygardsveg 59-61, 0688 Oslo",59.885158560218,10.853338216523,1.0,Tveteråsen barnehage,1.0000,https://barnehagefakta.no/barnehage/975298280/tveterasen-barnehage
Østensjø,"Tveteråsen barnehage Friluftsgruppe, 4-5 åt",0,10,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tveterasen-barnehage/,"Olav Nygardsveg 59-61, 0688 Oslo",59.885158560218,10.853338216523,1.0,Tveteråsen barnehage,0.5715,https://barnehagefakta.no/barnehage/975298280/tveterasen-barnehage
Østensjø,Utmarkveien barneahge,16,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/utmarkveien-barnehage/,"Utmarkveien 6, 0689 OSLO",59.88307657548,10.84969653298,0.7357,Utmarkveien barnehage,0.7405,https://barnehagefakta.no/barnehage/994416162/utmarkveien-barnehage
Østensjø,Vetlandsveien barnehage,2,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/vetlandsveien-barnehage/,"Vetlandsveien 82, 0685 OSLO",59.895956,10.843956,1.0,Vetlandsveien barnehage,1.0000,https://barnehagefakta.no/barnehage/974819902/vetlandsveien-barnehage
